gene_id,score
Os01g0114800,99.99595
Os11g0144700,99.99595
Os01g0177800,99.99595
Os02g0119900,99.99595
Os02g0499800,99.99595
Os11g0312100,99.99595
Os04g0204300,99.99595
Os05g0347575,99.99595
Os01g0714250,99.99595
Os01g0559450,99.99595
Os07g0207900,99.99595
Os07g0217000,99.99595
Os04g0488900,99.99595
Os08g0561250,99.99595
Os01g0661650,99.99595
Os03g0189500,99.99595
Os04g0117000,99.99595
Os10g0430100,99.99595
Os05g0597800,99.99595
Os02g0303350,99.99595
Os10g0174700,99.99595
Os12g0407750,99.99595
Os01g0520260,99.99595
Os05g0434101,99.99595
Os01g0698850,99.99595
Os01g0721750,99.99595
Os01g0638800,99.99595
Os01g0930300,99.99595
Os10g0191000,99.99595
Os06g0205511,99.99595
Os04g0557100,99.99595
Os06g0337400,99.99595
Os12g0407600,99.99595
Os11g0222680,99.99595
Os07g0653366,99.99595
Os08g0454266,99.99594
Os02g0175302,99.99594
Os12g0428401,99.99594
Os03g0331200,99.99594
Os05g0570500,99.99594
Os12g0504900,99.99594
Os02g0109600,99.99594
Os01g0685100,99.99594
Os01g0352000,99.99594
Os12g0228900,99.99594
Os04g0453200,99.99594
Os10g0393700,99.99594
Os07g0513450,99.99594
Os01g0649200,99.99594
Os04g0690100,99.99594
Os11g0510501,99.99594
Os01g0650100,99.99594
Os12g0258101,99.99594
Os01g0967700,99.99594
Os04g0330400,99.99594
Os01g0834300,99.99594
Os05g0434000,99.99594
Os08g0304600,99.99594
Os07g0196300,99.99594
Os05g0116200,99.99594
Os05g0430600,99.99594
Os10g0392800,99.99594
Os06g0277200,99.99594
Os02g0136700,99.99594
Os01g0780100,99.99594
Os07g0197000,99.99594
Os05g0232300,99.99594
Os09g0389300,99.99594
Os07g0243301,99.99594
Os06g0109000,99.99594
Os01g0714366,99.99594
Os05g0349066,99.99594
Os04g0198300,99.99594
Os03g0365475,99.99594
Os09g0372600,99.99594
Os01g0238400,99.99594
Os01g0149300,99.99594
Os11g0189350,99.99594
Os05g0506450,99.99594
Os05g0504150,99.99594
Os05g0122100,99.99594
Os05g0348632,99.99594
Os01g0858200,99.99594
Os01g0223402,99.99594
Os12g0156200,99.99594
Os03g0334300,99.99594
Os01g0891650,99.99594
Os01g0651400,99.99594
Os05g0147700,99.99594
Os06g0680100,99.99594
Os12g0587133,99.99594
Os09g0483800,99.99594
Os02g0552500,99.99594
Os03g0282600,99.99594
Os11g0132800,99.99594
Os01g0904900,99.99594
Os04g0211600,99.99594
Os05g0326900,99.99594
Os04g0668101,99.99594
Os10g0437366,99.99594
Os10g0393600,99.99594
Os03g0424132,99.99594
Os04g0448401,99.99594
Os10g0566200,99.99594
Os05g0116300,99.99594
Os01g0273900,99.99594
Os12g0211100,99.99594
Os01g0861200,99.99594
Os10g0362600,99.99594
Os10g0565850,99.99594
Os01g0725500,99.99594
Os04g0597150,99.99594
Os06g0129600,99.99594
Os12g0531500,99.99594
Os09g0268800,99.99594
Os01g0335500,99.995926
Os04g0204200,99.995926
Os01g0714225,99.995926
Os03g0418500,99.995926
Os03g0158600,99.995926
Os01g0882200,99.995926
Os12g0542200,99.995926
Os03g0365850,99.995926
Os01g0885550,99.995926
Os09g0545250,99.995926
Os01g0134800,99.995926
Os05g0331700,99.995926
Os06g0679900,99.995926
Os01g0829266,99.995926
Os02g0782432,99.995926
Os11g0182500,99.995926
Os05g0298200,99.995926
Os05g0506500,99.995926
Os02g0558700,99.995926
Os06g0280100,99.995926
Os07g0646600,99.995926
Os02g0664400,99.99592
Os09g0132200,99.99592
Os11g0275600,99.99592
Os03g0344700,99.99592
Os07g0248900,99.99592
Os12g0640000,99.99592
Os04g0535000,99.99592
Os09g0257233,99.99592
Os07g0515700,99.99592
Os06g0288900,99.99592
Os10g0387150,99.99592
Os07g0173400,99.99592
Os05g0124600,99.99592
Os11g0275800,99.99592
Os01g0334000,99.99592
Os08g0271800,99.99592
Os11g0108600,99.99592
Os07g0194300,99.99592
Os03g0365200,99.99592
Os01g0509750,99.99592
Os01g0650000,99.99592
Os05g0124000,99.99592
Os02g0684900,99.99592
Os02g0470200,99.99592
Os11g0108300,99.99592
Os07g0567100,99.99591
Os12g0165900,99.99591
Os09g0443600,99.9959
Os03g0783100,99.9959
Os06g0698400,99.9959
Os11g0639700,99.9959
Os03g0783450,99.9959
Os12g0117800,99.9959
Os11g0496300,99.9959
Os07g0598800,99.9959
Os05g0144100,99.995895
Os04g0410700,99.995895
Os12g0578800,99.995895
Os10g0519300,99.995895
Os02g0124000,99.995895
Os09g0447850,99.995895
Os09g0424800,99.995895
Os09g0424701,99.995895
Os07g0613900,99.995895
Os09g0447825,99.995895
Os09g0448150,99.995895
Os04g0234402,99.995895
Os02g0113200,99.995895
Os06g0319900,99.995895
Os05g0476466,99.99588
Os05g0563550,99.99588
Os05g0476316,99.99588
Os02g0434932,99.99588
Os01g0218200,99.99587
Os05g0587300,99.99587
Os06g0191500,99.995865
Os04g0552400,99.995865
Os07g0582500,99.995865
Os04g0143932,99.995865
Os11g0545800,99.995865
Os01g0548750,99.995865
Os03g0237250,99.995865
Os06g0509600,99.99585
Os06g0716600,99.99585
Os03g0813500,99.99585
Os02g0168100,99.99585
Os01g0641800,99.99585
Os01g0838600,99.99585
Os11g0435100,99.995834
Os01g0934350,99.995834
Os11g0506300,99.995834
Os02g0630250,99.995834
Os02g0553000,99.995834
Os01g0714200,99.995834
Os03g0252900,99.995834
Os05g0240200,99.99583
Os04g0447600,99.99583
Os03g0793900,99.99583
Os06g0683500,99.99583
Os01g0159200,99.99583
Os02g0294600,99.99583
Os11g0247700,99.99583
Os05g0461200,99.99583
Os05g0460900,99.99583
Os03g0677101,99.99582
Os05g0177400,99.99582
Os07g0535700,99.99582
Os05g0172500,99.99582
Os05g0177100,99.99582
Os05g0175800,99.99582
Os02g0630000,99.99582
Os05g0177000,99.99582
Os03g0653100,99.99582
Os05g0488100,99.99582
Os03g0652400,99.99582
Os04g0146034,99.99582
Os05g0492300,99.99582
Os08g0227000,99.99582
Os07g0189400,99.99582
Os03g0668100,99.99582
Os11g0100300,99.99582
Os03g0653300,99.99582
Os07g0613200,99.99582
Os03g0664300,99.99582
Os01g0380800,99.99582
Os03g0669900,99.99582
Os03g0632200,99.99582
Os03g0776400,99.99582
Os10g0559550,99.99582
Os02g0795600,99.99582
Os11g0634100,99.99582
Os08g0360400,99.99582
Os07g0182601,99.99582
Os11g0461132,99.99582
Os02g0292600,99.99582
Os05g0139200,99.99582
Os03g0600400,99.99582
Os02g0527100,99.99582
Os02g0672100,99.99582
Os01g0356800,99.99582
Os02g0749150,99.99581
Os08g0273783,99.995804
Os03g0407000,99.995804
Os02g0513976,99.995804
Os08g0461600,99.995804
Os03g0310200,99.995804
Os03g0320100,99.995804
Os02g0129900,99.995804
Os03g0831625,99.995804
Os04g0566400,99.995804
Os07g0562300,99.995804
Os03g0158100,99.995804
Os03g0168500,99.995804
Os03g0218300,99.995804
Os04g0547800,99.995804
Os12g0563300,99.995804
Os09g0441900,99.99579
Os09g0551900,99.99579
Os04g0507700,99.99579
Os07g0130800,99.99579
Os11g0100200,99.99579
Os05g0444200,99.99579
Os01g0321300,99.99578
Os02g0297132,99.99578
Os07g0535600,99.99578
Os02g0543200,99.99578
Os05g0371100,99.99578
Os12g0587100,99.99578
Os04g0189800,99.99578
Os04g0522100,99.99578
Os06g0149100,99.99578
Os12g0275201,99.99578
Os08g0335000,99.99577
Os12g0275600,99.99577
Os02g0768700,99.99577
Os08g0529400,99.99577
Os01g0587300,99.99577
Os05g0519600,99.99577
Os02g0630200,99.99577
Os12g0572800,99.99577
Os05g0303000,99.995766
Os06g0225900,99.995766
Os12g0631600,99.995766
Os01g0788950,99.995766
Os06g0199402,99.99575
Os01g0195000,99.99575
Os06g0468400,99.99575
Os03g0407100,99.99575
Os10g0361900,99.99574
Os09g0485600,99.995735
Os06g0192500,99.995735
Os01g0547133,99.995735
Os02g0537400,99.995735
Os06g0645400,99.995735
Os07g0434500,99.995735
Os07g0660200,99.995735
Os08g0562300,99.995735
Os03g0762900,99.995735
Os07g0600900,99.995735
Os12g0137400,99.995735
Os08g0374600,99.995735
Os11g0296900,99.995735
Os03g0279816,99.995735
Os12g0155300,99.995735
Os03g0698300,99.995735
Os04g0471000,99.99572
Os06g0304200,99.99572
Os11g0205900,99.99572
Os08g0300366,99.99572
Os11g0202300,99.99572
Os02g0293900,99.99572
Os01g0226700,99.99572
Os02g0116000,99.99572
Os01g0889101,99.99572
Os01g0340600,99.99572
Os10g0559700,99.99572
Os10g0559600,99.99572
Os08g0112900,99.99572
Os01g0832100,99.99572
Os01g0815700,99.9957
Os04g0423400,99.9957
Os02g0825675,99.9957
Os12g0166000,99.9957
Os02g0136400,99.9957
Os01g0172900,99.99569
Os11g0667400,99.99569
Os03g0165266,99.99569
Os01g0852300,99.99569
Os03g0100040,99.99569
Os09g0282100,99.99568
Os09g0462200,99.99568
Os11g0284600,99.99568
Os07g0645100,99.99568
Os02g0458900,99.99568
Os06g0255700,99.99568
Os02g0823900,99.99568
Os03g0415351,99.995674
Os02g0603100,99.995674
Os01g0170500,99.995674
Os04g0456300,99.99566
Os06g0206300,99.99566
Os03g0594500,99.99566
Os09g0282300,99.99566
Os06g0221300,99.99566
Os10g0361300,99.99566
Os08g0391501,99.99566
Os03g0594600,99.99566
Os06g0206401,99.99566
Os02g0183900,99.99566
Os09g0540400,99.99566
Os01g0585700,99.99566
Os04g0463600,99.99566
Os01g0586000,99.99566
Os04g0620500,99.99566
Os03g0718700,99.99566
Os03g0368650,99.99566
Os05g0415800,99.99566
Os03g0795350,99.99565
Os01g0672201,99.99565
Os08g0467600,99.99565
Os07g0176400,99.99565
Os06g0685200,99.99565
Os01g0572300,99.99565
Os09g0343900,99.99564
Os01g0180050,99.99564
Os09g0434600,99.99564
Os04g0456200,99.995636
Os06g0498000,99.995636
Os09g0308900,99.995636
Os03g0695500,99.995636
Os01g0354450,99.995636
Os11g0226100,99.995636
Os06g0191300,99.995636
Os06g0504900,99.995636
Os02g0572900,99.99561
Os07g0102000,99.99561
Os02g0625900,99.99561
Os09g0339800,99.995605
Os12g0456700,99.9956
Os02g0553500,99.9956
Os02g0650800,99.9956
Os06g0133700,99.9956
Os04g0166000,99.9956
Os04g0110600,99.9956
Os04g0271000,99.99559
Os09g0458700,99.99559
Os12g0128800,99.99559
Os01g0151400,99.99559
Os08g0565900,99.995575
Os07g0497000,99.99557
Os02g0652550,99.99557
Os10g0164700,99.99557
Os06g0106100,99.99557
Os05g0534100,99.99556
Os02g0520500,99.99556
Os07g0567200,99.99556
Os05g0389800,99.99556
Os03g0816700,99.99555
Os01g0341000,99.995544
Os06g0227500,99.995544
Os08g0199900,99.99553
Os05g0588850,99.99553
Os04g0375400,99.99552
Os04g0518000,99.99552
Os06g0248900,99.995514
Os01g0519600,99.995514
Os08g0131600,99.995514
Os09g0105200,99.995514
Os09g0395800,99.995514
Os04g0316900,99.995514
Os03g0141000,99.995514
Os03g0802800,99.995514
Os04g0317000,99.995514
Os09g0290600,99.995514
Os10g0465800,99.995514
Os02g0262300,99.995514
Os03g0205400,99.99551
Os11g0452400,99.99551
Os06g0307300,99.9955
Os01g0102000,99.9955
Os07g0464700,99.9955
Os02g0518500,99.9955
Os11g0473350,99.9955
Os05g0169800,99.9955
Os09g0336950,99.99548
Os08g0242300,99.99548
Os02g0547300,99.99548
Os04g0177300,99.99548
Os06g0636700,99.99548
Os04g0162500,99.99548
Os03g0719850,99.99548
Os08g0243833,99.99548
Os08g0243866,99.99548
Os03g0717500,99.995476
Os12g0432000,99.995476
Os11g0216100,99.99547
Os05g0210100,99.99547
Os02g0815700,99.99547
Os11g0151300,99.99547
Os01g0140500,99.99547
Os02g0669000,99.99547
Os08g0119100,99.99546
Os12g0621000,99.99546
Os02g0742500,99.99546
Os01g0758100,99.99545
Os11g0261000,99.99545
Os05g0579700,99.99544
Os12g0460400,99.99544
Os06g0611400,99.99544
Os10g0392101,99.99544
Os01g0550900,99.99543
Os07g0208100,99.99542
Os01g0663051,99.99542
Os08g0496750,99.99542
Os04g0508800,99.99542
Os08g0335500,99.99542
Os10g0422075,99.9954
Os01g0264100,99.9954
Os02g0123400,99.9954
Os08g0207000,99.9954
Os07g0581366,99.9954
Os12g0162900,99.9954
Os01g0356900,99.995384
Os03g0164400,99.995384
Os02g0713500,99.995384
Os05g0139300,99.995384
Os07g0642400,99.995384
Os04g0640700,99.995384
Os08g0505300,99.99537
Os02g0253601,99.99537
Os09g0416900,99.99537
Os01g0326280,99.99537
Os06g0725100,99.99535
Os10g0204300,99.99535
Os06g0248200,99.99535
Os08g0344700,99.99534
Os05g0122500,99.99534
Os04g0183200,99.99534
Os04g0163425,99.99534
Os11g0141400,99.99534
Os04g0476000,99.99534
Os03g0604401,99.99534
Os05g0454800,99.99534
Os12g0507300,99.99534
Os12g0477200,99.99534
Os04g0609100,99.99533
Os09g0323601,99.99532
Os06g0343100,99.99531
Os11g0518600,99.99531
Os06g0260500,99.99531
Os01g0623500,99.99531
Os01g0728100,99.99531
Os11g0183350,99.9953
Os11g0517200,99.9953
Os07g0532300,99.9953
Os02g0608300,99.9953
Os07g0481700,99.9953
Os07g0482433,99.9953
Os06g0238550,99.9953
Os09g0320600,99.9953
Os11g0269500,99.9953
Os09g0294901,99.9953
Os07g0637200,99.9953
Os03g0180100,99.9953
Os07g0482700,99.9953
Os07g0481500,99.9953
Os02g0101400,99.9953
Os10g0458600,99.9953
Os07g0492966,99.9953
Os11g0199000,99.9953
Os02g0301500,99.9953
Os07g0481600,99.9953
Os07g0482850,99.9953
Os09g0294800,99.9953
Os09g0320801,99.9953
Os09g0331300,99.9953
Os07g0492900,99.9953
Os11g0435225,99.9953
Os06g0695700,99.99529
Os02g0216250,99.99529
Os09g0471800,99.995285
Os09g0331100,99.995285
Os01g0548600,99.995285
Os02g0241100,99.995285
Os01g0530500,99.995285
Os04g0453266,99.995285
Os03g0370200,99.995285
Os06g0484800,99.995285
Os04g0440200,99.99528
Os08g0149100,99.99528
Os03g0100300,99.99528
Os05g0220900,99.99528
Os01g0936700,99.99528
Os11g0198682,99.99528
Os10g0441300,99.99528
Os08g0410266,99.99528
Os04g0310500,99.99528
Os05g0154300,99.99526
Os05g0412800,99.99526
Os01g0151500,99.99526
Os11g0593000,99.99526
Os11g0469900,99.995255
Os05g0540500,99.995255
Os01g0697325,99.995255
Os01g0158850,99.995255
Os07g0554700,99.995255
Os04g0652300,99.995255
Os04g0298501,99.995255
Os07g0587000,99.995255
Os02g0729350,99.995255
Os09g0503700,99.995255
Os03g0712600,99.995255
Os04g0626600,99.995255
Os03g0157000,99.995255
Os07g0613800,99.995255
Os09g0502900,99.995255
Os10g0384600,99.995255
Os04g0651600,99.995255
Os08g0470540,99.995255
Os05g0538250,99.995255
Os07g0554800,99.995255
Os07g0163200,99.995255
Os09g0500100,99.995255
Os04g0446700,99.995255
Os09g0325220,99.995255
Os06g0202800,99.995255
Os04g0479800,99.995255
Os01g0946850,99.995255
Os11g0702800,99.995255
Os03g0146900,99.995255
Os03g0782100,99.995255
Os02g0793500,99.995255
Os11g0539700,99.99525
Os09g0506450,99.99525
Os09g0502800,99.99525
Os09g0502600,99.99525
Os04g0376800,99.99525
Os05g0535300,99.99525
Os05g0180400,99.99525
Os06g0666300,99.99525
Os03g0147001,99.99525
Os06g0204500,99.99525
Os02g0729300,99.99525
Os05g0531800,99.99525
Os06g0161300,99.99525
Os01g0742300,99.99525
Os09g0510900,99.99524
Os11g0154700,99.99524
Os10g0471350,99.99524
Os06g0621100,99.99524
Os06g0725200,99.99524
Os12g0138050,99.99524
Os09g0515100,99.99524
Os06g0664800,99.995224
Os05g0104900,99.99522
Os03g0695400,99.99522
Os03g0581400,99.99522
Os09g0491772,99.99521
Os08g0539600,99.99521
Os01g0966900,99.99521
Os08g0154225,99.99521
Os04g0367800,99.9952
Os07g0626200,99.9952
Os02g0661900,99.9952
Os04g0490500,99.9952
Os03g0858100,99.9952
Os02g0173700,99.9952
Os02g0254366,99.9952
Os11g0586100,99.9952
Os09g0329266,99.99519
Os02g0234051,99.99518
Os07g0487300,99.99517
Os01g0700900,99.99517
Os06g0729650,99.99517
Os06g0292100,99.99517
Os12g0103300,99.99516
Os02g0694900,99.99516
Os02g0497500,99.995155
Os01g0589200,99.995155
Os06g0473200,99.995155
Os04g0584100,99.995155
Os08g0295000,99.99513
Os02g0596200,99.99513
Os02g0270200,99.99513
Os12g0141000,99.995125
Os11g0196100,99.995125
Os09g0322500,99.99512
Os05g0584600,99.99511
Os11g0176000,99.9951
Os03g0158700,99.9951
Os05g0556700,99.9951
Os08g0264400,99.9951
Os01g0101700,99.99509
Os06g0120732,99.99508
Os12g0561200,99.99508
Os03g0144700,99.99508
Os03g0612600,99.99508
Os12g0587166,99.99508
Os04g0311400,99.99508
Os11g0312340,99.99507
Os04g0471700,99.99507
Os04g0691000,99.995056
Os11g0140900,99.995056
Os12g0177800,99.995056
Os04g0300600,99.995056
Os03g0695100,99.99504
Os11g0689400,99.99504
Os05g0510600,99.99504
Os04g0583900,99.99503
Os09g0338701,99.99503
Os07g0283125,99.99503
Os07g0601600,99.99503
Os07g0552400,99.99503
Os01g0779400,99.995026
Os05g0463300,99.995026
Os07g0475900,99.995026
Os08g0369400,99.995026
Os02g0288200,99.995026
Os02g0177900,99.995026
Os09g0451700,99.995026
Os09g0289000,99.995026
Os09g0102300,99.995
Os09g0537800,99.995
Os07g0174200,99.995
Os01g0512400,99.995
Os03g0569000,99.995
Os02g0185200,99.995
Os04g0280200,99.995
Os12g0424300,99.995
Os04g0613500,99.995
Os08g0102900,99.995
Os04g0417600,99.995
Os03g0267400,99.995
Os03g0422600,99.994995
Os04g0490200,99.994995
Os04g0276300,99.994995
Os04g0490300,99.994995
Os09g0439050,99.994995
Os11g0250600,99.994995
Os09g0439100,99.994995
Os06g0109400,99.994995
Os06g0292400,99.994995
Os02g0696900,99.99498
Os05g0463500,99.99498
Os03g0103950,99.99498
Os04g0391900,99.99498
Os08g0434632,99.99498
Os09g0498100,99.99498
Os05g0333100,99.99498
Os06g0164000,99.99498
Os06g0293100,99.99498
Os05g0427900,99.99498
Os11g0682000,99.99497
Os04g0554200,99.99497
Os11g0220500,99.99497
Os07g0237100,99.99497
Os06g0625300,99.99497
Os06g0170800,99.99497
Os02g0778200,99.99496
Os05g0593550,99.99496
Os03g0800900,99.99495
Os01g0260700,99.99495
Os06g0297400,99.99495
Os07g0575750,99.99495
Os07g0245200,99.99495
Os08g0359200,99.99495
Os01g0719400,99.99494
Os06g0291800,99.99494
Os03g0149000,99.99494
Os08g0374400,99.99494
Os01g0934400,99.99494
Os02g0105600,99.99494
Os03g0382350,99.99494
Os01g0833800,99.99494
Os09g0481600,99.99494
Os02g0744650,99.994934
Os05g0147300,99.99493
Os02g0741400,99.99493
Os04g0630500,99.99493
Os01g0314700,99.99493
Os04g0690900,99.99493
Os02g0741500,99.99493
Os06g0531200,99.99493
Os11g0681300,99.99493
Os02g0202250,99.99493
Os01g0637300,99.9949
Os08g0161100,99.9949
Os06g0296700,99.9949
Os04g0381400,99.9949
Os06g0295600,99.9949
Os06g0294200,99.9949
Os07g0173700,99.9949
Os06g0286146,99.9949
Os06g0296900,99.9949
Os06g0297300,99.9949
Os06g0294400,99.9949
Os06g0296100,99.9949
Os06g0293000,99.994896
Os06g0293500,99.994896
Os01g0206800,99.994896
Os06g0285941,99.994896
Os03g0823200,99.994896
Os01g0254400,99.994896
Os06g0295000,99.994896
Os07g0689150,99.994896
Os01g0254850,99.994896
Os03g0255900,99.994896
Os06g0295300,99.994896
Os11g0303500,99.99489
Os05g0452600,99.99489
Os01g0107400,99.99488
Os03g0306302,99.99488
Os07g0606800,99.99488
Os05g0511700,99.99488
Os05g0332600,99.994865
Os07g0458500,99.99485
Os02g0230300,99.99484
Os05g0577700,99.99484
Os06g0570650,99.99484
Os08g0427900,99.99483
Os01g0216500,99.99482
Os08g0119200,99.99482
Os08g0160300,99.99482
Os08g0119300,99.99482
Os05g0313900,99.99481
Os02g0212100,99.99481
Os12g0280050,99.99481
Os02g0804300,99.994804
Os07g0497100,99.994804
Os07g0173601,99.994804
Os05g0549900,99.99478
Os06g0285982,99.99478
Os06g0286023,99.99478
Os01g0497400,99.994774
Os01g0681400,99.994774
Os01g0222800,99.994774
Os03g0444900,99.99477
Os07g0508000,99.99477
Os07g0207800,99.99477
Os03g0711200,99.99477
Os07g0688800,99.99476
Os02g0172300,99.99475
Os09g0458800,99.99475
Os02g0172000,99.99475
Os07g0109400,99.99475
Os12g0562600,99.994736
Os01g0668200,99.994736
Os12g0562500,99.994736
Os11g0678000,99.994736
Os01g0668300,99.994736
Os05g0529700,99.994736
Os06g0285900,99.994736
Os05g0593300,99.99472
Os01g0133400,99.99472
Os08g0456600,99.99472
Os07g0513600,99.99472
Os06g0601600,99.99472
Os05g0201900,99.99472
Os12g0500400,99.99472
Os01g0793300,99.99471
Os05g0580500,99.99471
Os04g0675700,99.99471
Os01g0701300,99.99471
Os09g0413500,99.99471
Os08g0436800,99.99471
Os05g0589200,99.99471
Os08g0379300,99.99468
Os10g0415300,99.994675
Os02g0815000,99.994675
Os04g0337300,99.994675
Os01g0189700,99.994675
Os04g0692700,99.99467
Os04g0692750,99.99467
Os07g0242900,99.99467
Os05g0486600,99.99467
Os01g0393100,99.99465
Os09g0124232,99.994644
Os06g0170100,99.994644
Os10g0477900,99.994644
Os05g0130100,99.994644
Os07g0192300,99.99464
Os07g0207600,99.99464
Os08g0177300,99.99463
Os09g0459800,99.99463
Os04g0679000,99.99462
Os10g0178800,99.994606
Os04g0286300,99.994606
Os04g0367201,99.994606
Os02g0632900,99.994606
Os06g0319700,99.994606
Os04g0367000,99.994606
Os09g0561482,99.994606
Os12g0183900,99.994606
Os05g0569600,99.994606
Os05g0120700,99.994606
Os05g0569100,99.994606
Os11g0194900,99.994606
Os09g0561000,99.994606
Os05g0570800,99.994606
Os05g0570700,99.994606
Os02g0632800,99.99459
Os03g0839700,99.99459
Os02g0250600,99.99459
Os08g0556500,99.99458
Os01g0881000,99.99458
Os05g0156700,99.994576
Os03g0376100,99.994576
Os03g0161100,99.99456
Os03g0162800,99.99456
Os06g0237800,99.99456
Os01g0566050,99.99455
Os07g0438500,99.99455
Os01g0180600,99.994545
Os01g0637000,99.994545
Os02g0497600,99.994545
Os01g0637050,99.994545
Os01g0674100,99.994545
Os11g0513900,99.994545
Os06g0103600,99.994545
Os07g0632800,99.99454
Os03g0281600,99.99454
Os07g0596900,99.99454
Os03g0808000,99.99454
Os04g0502300,99.99453
Os02g0234100,99.99453
Os06g0231300,99.99453
Os06g0237502,99.99453
Os11g0591200,99.99453
Os01g0258501,99.99451
Os07g0538700,99.99451
Os12g0605100,99.99451
Os08g0556550,99.99449
Os07g0161900,99.99449
Os03g0306200,99.99449
Os05g0250500,99.99448
Os01g0582400,99.99448
Os07g0162000,99.99448
Os10g0566050,99.99448
Os11g0553051,99.99448
Os01g0229800,99.99448
Os07g0161700,99.99448
Os04g0134400,99.99446
Os01g0641000,99.99446
Os09g0299000,99.99446
Os01g0666000,99.99445
Os04g0600100,99.99445
Os11g0574200,99.99445
Os08g0103200,99.994446
Os06g0181100,99.994446
Os11g0574233,99.994446
Os08g0103000,99.994446
Os11g0578250,99.99443
Os11g0574216,99.99443
Os11g0578225,99.99443
Os11g0573800,99.99443
Os07g0614300,99.99443
Os08g0386300,99.99443
Os04g0307500,99.99443
Os01g0517850,99.99442
Os09g0242300,99.99442
Os10g0113375,99.99442
Os09g0420600,99.994415
Os03g0748500,99.994415
Os06g0644600,99.994415
Os07g0255600,99.994415
Os07g0470800,99.99441
Os01g0636700,99.99441
Os02g0174000,99.99441
Os01g0207600,99.99441
Os05g0591400,99.99441
Os03g0756700,99.99441
Os03g0638000,99.994385
Os05g0488600,99.994385
Os06g0195800,99.99438
Os03g0215600,99.99438
Os11g0106100,99.99438
Os01g0113200,99.99438
Os07g0565600,99.99438
Os09g0268000,99.99437
Os07g0203925,99.99437
Os07g0131375,99.99436
Os05g0422800,99.994354
Os05g0422701,99.994354
Os06g0232100,99.994354
Os06g0483100,99.994354
Os01g0972900,99.994354
Os03g0823100,99.99433
Os09g0477800,99.99433
Os04g0283600,99.99433
Os06g0141800,99.99433
Os02g0270900,99.99433
Os06g0656800,99.99433
Os07g0283050,99.99432
Os05g0159850,99.99432
Os02g0483000,99.99432
Os10g0492800,99.994316
Os04g0686650,99.994316
Os01g0310500,99.9943
Os06g0192900,99.9943
Os02g0668900,99.9943
Os01g0751300,99.9943
Os02g0537100,99.99429
Os01g0682001,99.994286
Os10g0565700,99.994286
Os09g0518900,99.994286
Os02g0105700,99.994286
Os11g0256400,99.994286
Os06g0218200,99.994286
Os09g0268600,99.994286
Os09g0260550,99.994286
Os04g0578900,99.994286
Os11g0549537,99.994286
Os02g0275401,99.994286
Os01g0207400,99.994286
Os06g0170200,99.994286
Os06g0522400,99.994286
Os06g0484950,99.994286
Os06g0245200,99.994286
Os05g0381200,99.994286
Os12g0419000,99.994286
Os02g0580000,99.994286
Os12g0185800,99.994286
Os07g0506950,99.994286
Os01g0690200,99.99428
Os02g0785200,99.99428
Os10g0392900,99.99428
Os12g0594300,99.99427
Os11g0591550,99.994255
Os07g0660000,99.994255
Os07g0419900,99.994255
Os12g0621300,99.994255
Os09g0493500,99.99425
Os08g0107300,99.99425
Os02g0193000,99.99425
Os02g0569100,99.99425
Os01g0546000,99.99425
Os01g0796500,99.99425
Os01g0747400,99.99425
Os04g0481200,99.99424
Os05g0468800,99.994225
Os11g0623601,99.99421
Os07g0582400,99.99421
Os06g0239600,99.99421
Os10g0368100,99.9942
Os02g0474700,99.9942
Os02g0202300,99.994194
Os06g0564600,99.994194
Os07g0688300,99.99419
Os02g0241600,99.99419
Os11g0637100,99.99419
Os01g0523401,99.99419
Os09g0408900,99.99419
Os12g0478400,99.99419
Os09g0515400,99.99418
Os11g0601500,99.99418
Os11g0546000,99.99416
Os04g0205000,99.99416
Os07g0632600,99.99416
Os08g0169600,99.99416
Os02g0712000,99.99416
Os03g0293100,99.994156
Os02g0625500,99.994156
Os08g0514100,99.994156
Os10g0504600,99.99415
Os06g0659400,99.99415
Os05g0258400,99.99415
Os04g0197200,99.99415
Os04g0337201,99.99415
Os07g0575700,99.99414
Os05g0355200,99.99414
Os02g0222100,99.99414
Os11g0109301,99.99413
Os08g0100400,99.99413
Os12g0169200,99.99413
Os11g0650600,99.99413
Os01g0673500,99.99413
Os09g0458000,99.99412
Os02g0270800,99.99412
Os01g0201200,99.99412
Os09g0334600,99.99412
Os01g0614900,99.99411
Os08g0206500,99.99411
Os10g0529800,99.99411
Os05g0553700,99.9941
Os07g0202900,99.99408
Os01g0113350,99.99408
Os09g0513600,99.99408
Os08g0490600,99.99408
Os07g0575600,99.99408
Os01g0914800,99.99407
Os01g0190000,99.99407
Os04g0161100,99.99407
Os08g0531300,99.99407
Os10g0327000,99.99407
Os01g0133100,99.99407
Os01g0665750,99.99407
Os05g0162800,99.994064
Os04g0388800,99.994064
Os04g0155200,99.994064
Os08g0452900,99.994064
Os01g0621600,99.99406
Os11g0212300,99.99406
Os04g0654550,99.99406
Os05g0359000,99.99406
Os01g0555600,99.99406
Os07g0131500,99.99406
Os04g0158400,99.99406
Os04g0391800,99.99406
Os02g0598300,99.99406
Os08g0289400,99.99406
Os04g0391600,99.99406
Os12g0181200,99.99405
Os10g0520501,99.99405
Os04g0630600,99.99405
Os07g0438550,99.99405
Os03g0713500,99.99405
Os04g0156200,99.99405
Os03g0637900,99.99403
Os12g0632800,99.994026
Os11g0220400,99.994026
Os10g0422000,99.994026
