gene_id,score
Os11g0296900,0.0012738555003521384
Os03g0293400,0.0012727340397553875
Os06g0661900,0.0012677843951768744
Os03g0596900,0.0012562927875996344
Os02g0794400,0.001253336223737492
Os09g0459800,0.0012531542588377937
Os07g0660000,0.0012506009235514774
Os03g0412900,0.001250097841386342
Os03g0569000,0.0012475734664293798
Os05g0466900,0.001244568708752655
Os09g0246500,0.0012437949827269702
Os01g0681400,0.0012359584153925315
Os09g0277600,0.001229398798110824
Os08g0163100,0.001229398798110824
Os07g0226000,0.0012204573515177258
Os09g0560200,0.0012204105814897649
Os06g0681400,0.0012196021238114777
Os03g0101700,0.001211111096798223
Os02g0175500,0.0012099969247164955
Os08g0225400,0.0012089665523658032
Os01g0832900,0.0012080747422892552
Os03g0722400,0.0012049933533248539
Os08g0517700,0.0012041361366871264
Os02g0702500,0.0011916391050817094
Os04g0607100,0.0011916382570063423
Os03g0719500,0.001185738308538008
Os04g0548300,0.0011839060387818618
Os05g0345500,0.001145600812472629
Os02g0810450,0.0011427348339351695
Os04g0429100,0.00112566145373346
Os02g0729400,0.001122321242770159
Os02g0689800,0.00112127603040917
Os12g0641500,0.001117089065071064
Os02g0173700,0.001100727854414454
Os09g0423300,0.0010996077424610582
Os04g0476800,0.0010887943272066833
Os06g0673500,0.0010857472295458242
Os04g0662800,0.0010847752807794562
Os11g0269100,0.0010775720139954707
Os08g0440900,0.0010724366017411315
Os02g0553802,0.001070921178959869
Os07g0680500,0.0010560620809053796
Os08g0285200,0.00104869445448739
Os12g0203100,0.00104589044162077
Os12g0508266,0.0010454066660070904
Os02g0554000,0.0010323010648718154
Os04g0349401,0.0010299582172212183
Os06g0714600,0.0010262187436369786
Os02g0815000,0.0010133138696284782
Os08g0193100,0.0010122041855433145
Os06g0110100,0.0010009990003755878
Os01g0742000,0.0009974822155976323
Os02g0137200,0.0009967894102559333
Os03g0120000,0.0009919624189730053
Os10g0568200,0.0009889772644893617
Os06g0225000,0.0009879654378017423
Os03g0769050,0.0009867441249306803
Os05g0104900,0.0009865170915273084
Os02g0804300,0.0009844035856505786
Os11g0274100,0.0009831142764564899
Os07g0590100,0.0009777748122220414
Os01g0687800,0.000972535205066033
Os09g0487900,0.0009724651273737935
Os11g0623200,0.0009627214378616468
Os09g0252700,0.0009606811323299291
Os11g0169800,0.0009578981238374496
Os12g0623300,0.0009576457107989319
Os08g0559700,0.0009558710243560077
Os09g0544750,0.0009525433058353399
Os09g0359700,0.0009496227102558845
Os04g0658300,0.0009487530784503968
Os03g0738200,0.000946959414642081
Os08g0199900,0.0009468876452454558
Os03g0730800,0.0009438623514718904
Os01g0951000,0.0009384945077656893
Os06g0320900,0.0009346821656798185
Os10g0208200,0.0009298122722951861
Os04g0462300,0.000921849261256546
Os02g0821800,0.0009208262039020748
Os06g0342500,0.0009175175961350846
Os02g0124400,0.0009152222021190893
Os06g0320850,0.0009052226527957938
Os01g0841800,0.0009033419594280603
Os06g0111600,0.0008950132889800254
Os05g0291700,0.0008948734079299562
Os04g0190000,0.0008894183909545007
Os02g0124600,0.0008833049698025705
Os02g0124599,0.0008833049698025705
Os12g0428600,0.0008810690579303111
Os09g0252800,0.0008750997701363639
Os09g0252000,0.0008747861602734165
Os04g0361500,0.0008712347217123786
Os04g0360500,0.000867946065123724
Os02g0511500,0.0008629748238021164
Os08g0564700,0.0008568125939285299
Os05g0591400,0.0008522494338881188
Os03g0265666,0.0008517902958045352
Os03g0187300,0.0008485569066549542
Os06g0483100,0.0008453567132544578
Os01g0517850,0.0008453567132544578
Os06g0482700,0.0008453567132544578
Os01g0517900,0.0008444730548037613
Os01g0591300,0.0008442072391472698
Os04g0376300,0.0008436278878571717
Os01g0307686,0.0008410975433154023
Os06g0142900,0.0008399324177947295
Os06g0592400,0.0008371019093018675
Os01g0375000,0.0008357048752829124
Os03g0129200,0.0008340493648324399
Os01g0666000,0.000827006303202918
Os03g0126100,0.0008209342094051694
Os12g0488600,0.0008200189611772937
Os07g0122400,0.0008099498118402676
Os08g0487800,0.0008096264969361536
Os06g0223000,0.0008094394483412841
Os01g0828100,0.0008092427968499304
Os01g0585400,0.0008014291637801935
Os09g0308900,0.0008004902368775578
Os06g0120732,0.0007987692002853335
Os09g0323900,0.0007963387560729475
Os05g0553700,0.0007953684820114025
Os01g0567400,0.0007870290531215567
Os06g0152400,0.0007845236815280932
Os03g0177966,0.0007768269078741159
Os06g0698400,0.0007749787544135245
Os06g0248200,0.0007749085993715833
Os05g0150300,0.0007730319282744763
Os06g0649500,0.0007711763086229156
Os02g0745000,0.0007659937471242913
Os05g0475400,0.0007656076246963328
Os11g0707100,0.0007617339288804612
Os02g0175400,0.0007570753537248823
Os06g0662000,0.0007570753537248823
Os01g0372300,0.0007537560298745087
Os01g0133500,0.0007528204514694908
Os06g0136600,0.0007506214299698444
Os08g0359200,0.0007477564869769041
Os05g0519500,0.0007473118104143956
Os05g0427900,0.0007461827148295289
Os11g0303400,0.0007456900930400069
Os01g0271200,0.0007455985992903822
Os12g0407200,0.0007447636654244595
Os03g0149000,0.0007439871745309191
Os07g0626900,0.0007425307736745779
Os05g0536400,0.0007424079202113802
Os08g0157600,0.0007390885579972361
Os02g0815700,0.0007379602881339826
Os11g0267300,0.0007372424480921793
Os03g0428000,0.0007362262156644208
Os08g0455100,0.0007320950767114697
Os10g0372500,0.0007300670223711979
Os01g0633500,0.0007291354158442709
Os04g0105850,0.0007262748849645476
Os04g0105800,0.0007262748849645476
Os05g0534100,0.0007255103015198073
Os07g0205200,0.0007248317688103438
Os02g0786000,0.000724364911204122
Os01g0786500,0.0007239510014209313
Os07g0420700,0.0007223800073845424
Os02g0833200,0.0007203756689223247
Os04g0658600,0.000719087526982683
Os02g0682500,0.0007102469714994903
Os11g0707050,0.000709681082285437
Os02g0581500,0.0007073897743085736
Os02g0581400,0.0007073897743085736
Os04g0521600,0.0007057236779334666
Os01g0906000,0.0007053395765655678
Os03g0810700,0.0007014847579912345
Os03g0818800,0.0006980637854497694
Os05g0549900,0.0006975947042447623
Os01g0651500,0.0006973584935729063
Os01g0786800,0.0006972503408246285
Os01g0786700,0.0006960089545161575
Os02g0177900,0.0006954682922085365
Os01g0271500,0.0006919361816127711
Os04g0662700,0.000691741431774112
Os02g0635950,0.0006912345033819699
Os09g0446800,0.0006878722228229467
Os05g0200400,0.0006784446140337038
Os01g0180600,0.0006770939240841488
Os09g0331900,0.0006743200877205634
Os01g0660500,0.0006736948416979687
Os12g0233600,0.0006723520690035029
Os01g0532200,0.0006716591949808353
Os01g0172000,0.0006714037787198081
Os02g0114033,0.000670410349790938
Os12g0635400,0.0006693429603959935
Os02g0179300,0.0006637875589538902
Os05g0303000,0.0006637057482103044
Os01g0921200,0.0006612484843207892
Os05g0492000,0.0006612008614363589
Os09g0438000,0.0006582112785911714
Os09g0534600,0.0006581964774189758
Os11g0586100,0.0006580998101968185
Os01g0116800,0.0006577904764549767
Os09g0572400,0.0006572327698373302
Os06g0612200,0.0006566090488136451
Os04g0636000,0.0006560635381008259
Os06g0217500,0.0006541025558570993
Os02g0114000,0.000652967110663731
Os07g0511500,0.0006484730753235627
Os01g0234850,0.0006467262036387464
Os12g0540700,0.0006463470474642801
Os01g0788700,0.0006440299778607206
Os09g0512200,0.0006434795039579122
Os02g0218400,0.0006433520517967653
Os02g0826500,0.0006429036102372612
Os03g0266200,0.0006428246978978752
Os05g0535900,0.0006427312629972445
Os05g0588700,0.0006381625739229394
Os01g0109750,0.0006380113417784114
Os04g0174200,0.0006374368013824639
Os02g0465000,0.0006374368013824639
Os03g0796501,0.000636871619207577
Os01g0879850,0.0006364878869569304
Os07g0609766,0.0006332810492715462
Os10g0374200,0.000632532157364918
Os08g0339750,0.000632532157364918
Os01g0109700,0.000632532157364918
Os05g0100500,0.000632532157364918
Os01g0928400,0.0006312774280349733
Os06g0553800,0.000631016675148112
Os02g0183900,0.0006269119366606132
Os06g0645400,0.0006269119366606132
Os08g0387200,0.0006266375273675064
Os12g0169100,0.0006257310681612734
Os01g0631100,0.0006225093485527796
Os04g0662100,0.0006217722519881791
Os09g0378100,0.0006212874900755987
Os09g0423800,0.00062125448445994
Os08g0482700,0.0006204892362583055
Os11g0689400,0.0006202423744693147
Os07g0571100,0.0006200932092892084
Os12g0423142,0.0006194049978989248
Os05g0148500,0.0006189861505785076
Os09g0512450,0.0006182327695994054
Os02g0198400,0.0006166456030055636
Os09g0425300,0.0006160309765066316
Os09g0474300,0.0006149965916033817
Os03g0108800,0.0006142298292274932
Os12g0479100,0.0006128979343835257
Os01g0661500,0.0006106049950591679
Os10g0498700,0.0006101162651162095
Os08g0542100,0.0006092595497777961
Os11g0577932,0.0006088474422432821
Os07g0672500,0.0006087119320987462
Os03g0210600,0.0006085715394399059
Os04g0626900,0.0006064326101106663
Os07g0574600,0.0006059418899100554
Os05g0549100,0.0006051272167704249
Os12g0561200,0.0006050146321572666
Os04g0107900,0.0006031356823029938
Os04g0693050,0.0006027407092555459
Os08g0236800,0.0006025000014571057
Os04g0566100,0.0006016747192821219
Os07g0598300,0.0006013505018048776
Os02g0133300,0.0005990043159059394
Os07g0687500,0.0005988611011881645
Os04g0647300,0.0005988117765369596
Os04g0224900,0.0005985615001369459
Os04g0413000,0.0005984600416143238
Os06g0145700,0.0005968072847952097
Os07g0572000,0.0005951203555194339
Os06g0476200,0.0005950752901066319
Os09g0505200,0.0005948626064800274
Os10g0509000,0.0005945792552979489
Os07g0165000,0.0005941815340707934
Os12g0177900,0.0005925274720623185
Os07g0570500,0.00059135297376069
Os10g0392700,0.0005900633743516345
Os08g0426000,0.0005899818771201676
Os04g0663100,0.0005888617271618037
Os06g0237502,0.0005879500917292998
Os03g0683700,0.0005867229155071217
Os09g0482700,0.0005862584825105975
Os09g0530500,0.0005860725311696541
Os07g0498400,0.0005843596162556314
Os06g0318600,0.0005841435470388814
Os08g0273966,0.0005838516506644395
Os09g0540900,0.0005832270181498649
Os09g0121050,0.0005821941362221177
Os01g0899800,0.0005816595659116982
Os11g0609300,0.0005810087596754866
Os11g0520900,0.0005810087596754866
Os05g0341300,0.0005809792132940876
Os05g0508300,0.0005809017516397757
Os05g0590100,0.0005807695653812904
Os02g0452500,0.0005804717520657672
Os01g0590700,0.0005799562976105074
Os02g0122500,0.0005796300879010231
Os04g0683700,0.0005750775595515329
Os02g0778200,0.0005728479450615084
Os03g0281600,0.0005725953171140891
Os02g0167000,0.0005717694663659649
Os02g0133400,0.0005711673691487425
Os06g0192500,0.0005671740528254885
Os08g0274775,0.000566747904706429
Os03g0807500,0.0005659387788691515
Os01g0497400,0.0005646796050876089
Os11g0473350,0.000564406032589313
Os01g0589200,0.0005632346300168452
Os08g0467600,0.0005629682040801356
Os02g0819300,0.0005613351694893301
Os09g0471200,0.0005611123764959324
Os01g0764500,0.0005608111834298388
Os02g0653200,0.0005598081876425062
Os02g0162200,0.0005573019887725172
Os02g0728100,0.000555887519671846
Os01g0924800,0.0005554357865954023
Os09g0491772,0.0005549372269938933
Os04g0369000,0.0005547205521341718
Os10g0161625,0.0005547205521341718
Os04g0475200,0.0005536577642833377
Os08g0172200,0.000552993907327826
Os04g0665600,0.0005506456787921919
Os01g0535900,0.00055039318708419
Os06g0613500,0.0005501758078484709
Os05g0120700,0.0005485992718011201
Os02g0570900,0.0005485803972779867
Os07g0583500,0.000547505938686511
Os07g0158300,0.0005470294556438083
Os03g0755700,0.0005468297698789657
Os01g0852300,0.0005460754706137685
Os01g0662700,0.0005456812311435279
Os12g0438600,0.0005451680343473438
Os07g0543700,0.0005450893370517233
Os05g0223500,0.0005445311734861273
Os07g0574200,0.000542749230768083
Os07g0574550,0.000542749230768083
Os02g0723600,0.0005418899725317972
Os01g0757400,0.0005413348954381684
Os01g0673500,0.0005412948068427735
Os07g0613200,0.0005397957534262279
Os02g0139600,0.0005396126461742557
Os09g0469300,0.0005389371646726255
Os11g0463600,0.00053847673316433
Os08g0528900,0.00053847673316433
Os03g0640201,0.0005366758708234544
Os01g0855200,0.0005360590505489577
Os06g0660700,0.0005338784639344386
Os06g0725000,0.0005328128218571365
Os03g0197300,0.0005301257612294934
Os05g0463900,0.0005297583739294272
Os11g0520500,0.0005291298977571026
Os12g0488300,0.0005288050635057995
Os07g0273150,0.0005288050635057995
Os11g0151002,0.0005255868796567351
Os04g0485700,0.0005246733114851127
Os02g0714300,0.0005246257388773999
Os01g0347600,0.0005225251869524866
Os05g0528000,0.0005224769708300185
Os01g0977600,0.0005222397265094774
Os06g0343100,0.0005216373235163734
Os02g0301500,0.0005216373235163734
Os05g0122400,0.0005212004765590923
Os01g0832600,0.0005206341836896789
Os03g0293100,0.0005198363249646218
Os09g0539800,0.0005195784605003281
Os03g0122200,0.0005194814059937159
Os01g0873100,0.0005194346648058411
Os08g0236700,0.000519038094106114
Os05g0390800,0.0005163896859749513
Os02g0689066,0.0005155849902713969
Os08g0160300,0.000515486114153236
Os07g0597400,0.0005150031505645085
Os05g0182800,0.0005148492393734248
Os08g0138200,0.0005146309790510109
Os02g0753500,0.00051271983000279
Os02g0817900,0.0005123807070428429
Os02g0172600,0.0005123427085850316
Os04g0434400,0.0005118373291162844
Os08g0447500,0.0005117165160592696
Os04g0507000,0.0005110278519193462
Os03g0121901,0.0005110066985333466
Os06g0133800,0.0005105779276646388
Os09g0455400,0.0005102980653132908
Os03g0781000,0.0005102919608746914
Os12g0533600,0.0005090011906343188
Os05g0578100,0.0005089884924148593
Os01g0566050,0.0005078719604018808
Os05g0452600,0.0005049916242956508
Os02g0478500,0.0005044697720070771
Os01g0153400,0.000504023687327876
Os06g0727900,0.0005029108595764274
Os01g0310100,0.0005028759254193438
Os01g0237200,0.0004982188091733254
Os02g0125500,0.0004968759367954382
Os03g0727900,0.000496157583771291
Os06g0169600,0.0004957809038440335
Os01g0540300,0.0004952983344380377
Os08g0511900,0.0004937113796359658
Os01g0951100,0.0004927206566417202
Os07g0656000,0.0004924491332314008
Os11g0673200,0.0004914422462529013
Os12g0443800,0.0004910647311407531
Os02g0670400,0.0004902156821873902
Os01g0369200,0.0004900504889426881
Os04g0201200,0.0004898378627939521
Os03g0755625,0.0004887659669225877
Os10g0209300,0.0004884952343729716
Os11g0425800,0.0004882999370011217
Os05g0132100,0.000487334388964528
Os10g0506300,0.00048731520756318966
Os10g0438950,0.0004854559109814375
Os01g0607600,0.00048476130357644567
Os01g0232300,0.0004835582969500071
Os10g0506425,0.0004827350855393178
Os01g0681600,0.0004819311310602764
Os01g0920400,0.00048175379951491117
Os09g0407600,0.0004808918791818246
Os05g0538500,0.000480620463244216
Os02g0236200,0.00048017475089093487
Os10g0506700,0.0004801441510307537
Os02g0735700,0.00047950992504659697
Os11g0216100,0.00047847895116187155
Os10g0495600,0.0004776132275769324
Os10g0141400,0.00047716244240239325
Os05g0227600,0.000476645459841786
Os08g0171600,0.0004752557175219675
Os05g0539600,0.000475107210174372
Os01g0820000,0.0004745336857997433
Os03g0841900,0.00047342403480686574
Os09g0498600,0.00047131376558449717
Os07g0570600,0.0004689519710653346
Os07g0570550,0.0004689519710653346
Os04g0660200,0.00046843172294347245
Os01g0887100,0.0004682778833778666
Os01g0736400,0.00046525554393627046
Os07g0533201,0.0004649850241355261
Os01g0744300,0.0004646949300529694
Os01g0621300,0.00046459495188702637
Os04g0374200,0.00046419182368101383
Os02g0304500,0.0004614959991750089
Os05g0279600,0.0004588001428438015
Os07g0164100,0.0004584228133934114
Os08g0137900,0.00045820854967825554
Os03g0717000,0.0004580185008484327
Os06g0210200,0.0004575789147641828
Os02g0725500,0.0004559548947198209
Os10g0566200,0.00045554103367238233
Os01g0882200,0.00045554103367238233
Os08g0138100,0.0004549138207592796
Os05g0480000,0.0004545056855237781
Os01g0758100,0.0004520724448677391
Os02g0136400,0.00045185618527131803
Os07g0688800,0.000451590019173728
Os12g0621000,0.0004509076559280132
Os07g0492100,0.00045073740757724685
Os04g0496400,0.0004504742927607241
Os07g0689150,0.000450377339163031
Os01g0153200,0.0004503139202337553
Os02g0804500,0.00045021013377292025
Os01g0184200,0.00044923725963694753
Os06g0574100,0.00044840114015868145
Os07g0603700,0.00044833269805071073
Os08g0148600,0.0004479728907826753
Os07g0636400,0.0004471875413261766
Os05g0433100,0.0004468493475529314
Os05g0327100,0.0004458154468199063
Os01g0607400,0.00044567428936930664
Os09g0423200,0.00044523676175344613
Os02g0823600,0.0004444167207696063
Os03g0806400,0.00044299976299431727
Os02g0286700,0.00044296485965530024
Os03g0607800,0.0004425946545079297
Os01g0757900,0.00044256594331041634
Os03g0313100,0.0004423161953709857
Os12g0601800,0.00044200900947562096
Os04g0658400,0.00044162339768204125
Os03g0219800,0.00044084279080164833
Os08g0176200,0.0004407672756126177
Os07g0129200,0.0004406040704798474
Os02g0137700,0.00043977515482704175
Os02g0802900,0.00043974608977419613
Os06g0176150,0.00043974608977419613
Os01g0382700,0.00043936936464727505
Os10g0395200,0.0004374472707125893
Os01g0118100,0.0004369860206955794
Os09g0521700,0.0004362320561883964
Os01g0747300,0.00043418598257707094
Os01g0965500,0.0004336456616625927
Os11g0216300,0.00043224294573009103
Os01g0668300,0.00043206383441798534
Os01g0668200,0.00043206383441798534
Os05g0404700,0.00043195946537942677
Os02g0294600,0.00043190562279167533
Os05g0355800,0.0004317701910224717
Os01g0883000,0.00043130251057155834
Os06g0664100,0.00043113881975237147
Os11g0539800,0.00043113881975237147
Os03g0205400,0.00043054762971045493
Os07g0670000,0.00042988385805871093
Os04g0623400,0.00042963893391442814
Os03g0754200,0.00042913690972642054
Os12g0166500,0.00042902559078163626
Os10g0414700,0.0004280813539604134
Os06g0184400,0.00042803158212848696
Os07g0448200,0.0004278687575458546
Os06g0215400,0.0004277712682051967
Os06g0180000,0.00042740173931289877
Os09g0441900,0.0004257710130641303
Os07g0165900,0.00042556567478789937
Os03g0791300,0.00042556567478789937
Os06g0719500,0.0004249390244144783
Os04g0644800,0.000424801493459362
Os09g0535000,0.0004246995286162991
Os06g0105900,0.00042467853531626316
Os11g0535100,0.0004238466969618184
Os12g0456400,0.0004238182179447164
Os11g0134950,0.00042381663051527317
Os07g0273301,0.0004229864673849677
Os06g0712900,0.00042261528057307556
Os07g0661100,0.0004225258192588278
Os12g0287300,0.0004225039752198685
Os11g0291000,0.0004224986828721277
Os02g0834700,0.0004218937305962888
Os12g0597600,0.000421810146169058
Os08g0138400,0.0004215508301939855
Os10g0462900,0.00042118983306982215
Os09g0315050,0.0004209687693212934
Os01g0266000,0.00042029873102752036
Os12g0446300,0.00042024894746552646
Os05g0470800,0.0004201571815357558
Os08g0290500,0.00042011328830713566
Os12g0105975,0.00041827947169133657
Os03g0800900,0.0004182792369965497
Os09g0515100,0.0004177626743074056
Os03g0604600,0.0004175872220643467
Os01g0229300,0.0004171143184726818
Os06g0344900,0.000415701657919319
Os02g0488900,0.0004153550883507409
Os04g0168000,0.0004153550883507409
Os09g0477800,0.00041475138653909033
Os06g0135000,0.0004145058426526604
Os05g0474500,0.00041287518527583064
Os07g0507700,0.0004126217851786859
Os03g0758000,0.0004123777139941266
Os06g0663200,0.0004118284659227535
Os01g0722550,0.0004094036963066315
Os12g0132500,0.00040926271569284844
Os10g0465000,0.00040798895261543697
Os05g0565900,0.00040780177125634146
Os07g0692900,0.0004069898959677589
Os03g0294900,0.000406909718776969
Os12g0547600,0.000406651229203471
Os01g0827200,0.00040658167061074975
Os02g0673500,0.0004063585302731177
Os09g0559100,0.00040574526439778307
Os02g0302900,0.00040546328879449353
Os01g0751300,0.00040410396523216823
Os09g0549700,0.00040399242516373803
Os01g0896200,0.00040388247946660346
Os05g0235701,0.0004038359598616542
Os08g0180100,0.00040313134944017605
Os04g0438000,0.00040307534821441973
Os04g0438101,0.00040307534821441973
Os08g0278900,0.00040300292292138126
Os08g0100200,0.0004029544404239724
Os02g0513700,0.00040254617264703473
Os11g0151300,0.0004019644519195865
Os01g0140500,0.0004019644519195865
Os02g0774300,0.000401756973146075
Os04g0434300,0.0004014412153816049
Os10g0397400,0.00040127737907935874
Os02g0258250,0.0004005506885213863
Os02g0258200,0.0004005506885213863
Os07g0522900,0.0004003943764212221
Os08g0106300,0.0003999482461491967
Os03g0755900,0.0003999237582670432
Os01g0174000,0.00039945397190029155
Os01g0248701,0.0003992117403828496
Os03g0695500,0.00039862001745856414
Os06g0628032,0.00039790028801541644
Os05g0468800,0.0003966402288768569
Os12g0178700,0.0003961294964878459
Os01g0521500,0.00039603536867293727
Os12g0263600,0.0003954783203334599
Os02g0810400,0.00039541994267408976
Os04g0390000,0.0003946729101862804
Os02g0760200,0.00039371337085947796
Os04g0443900,0.0003936736078168612
Os08g0170500,0.0003923893770485344
Os10g0419600,0.00039224253897874483
Os09g0559900,0.00039214344357130817
Os02g0245000,0.00039195795099932385
Os01g0137250,0.0003914365547682458
Os03g0104100,0.0003902683788081038
Os02g0796700,0.00038988651160948984
Os06g0306101,0.00038952440418300334
Os05g0484700,0.00038876978246579015
Os11g0444400,0.00038876978246579015
Os05g0483900,0.00038876978246579015
Os05g0484000,0.00038876978246579015
Os04g0211700,0.000388060510605904
Os04g0311400,0.00038780115240964806
Os02g0511100,0.000387735738505863
Os02g0122700,0.00038760373134726414
Os01g0655250,0.0003874107943527157
Os12g0568800,0.0003871168407094948
Os12g0553100,0.00038678561839688096
Os12g0460800,0.0003865773824310621
Os02g0138000,0.00038649969172373916
Os07g0174900,0.0003860180726831153
Os04g0610600,0.0003850037109058245
Os02g0470600,0.0003845735757472393
Os05g0483801,0.00038442799270940183
Os04g0270100,0.0003840946009522938
Os10g0575800,0.00038384463609606525
Os02g0196000,0.00038343943712884057
Os03g0773700,0.0003834351339288687
Os07g0689400,0.0003829794567719873
Os07g0540000,0.000382633826582723
Os02g0468100,0.000382633826582723
Os02g0454700,0.000382633826582723
Os02g0539600,0.00038170030798568487
Os07g0602200,0.0003813997298073514
Os04g0690300,0.0003795686359991911
Os08g0200400,0.00037937835864661684
Os03g0794400,0.0003788968581821258
Os03g0788250,0.00037882734769751
Os03g0788300,0.00037882734769751
Os07g0278400,0.0003782533480341043
Os05g0219800,0.00037791431429264066
Os01g0932700,0.00037718811838945176
Os07g0661800,0.00037710239928768894
Os01g0518300,0.00037619158147153905
Os11g0213000,0.00037576644440988897
Os06g0474800,0.0003754285781680948
Os05g0391500,0.0003746878581113338
Os08g0335500,0.000373780167023802
Os04g0641400,0.000373641234805517
Os03g0626000,0.00037214007547655445
Os11g0302800,0.000371506695886064
Os02g0601800,0.00037145318359833374
Os07g0154400,0.00037028081056158477
Os05g0511700,0.0003693057318754987
Os03g0842700,0.00036823140686232715
Os05g0256350,0.00036779537851405536
Os12g0128900,0.00036767511213671233
Os03g0306200,0.0003675573253544253
Os08g0207000,0.0003665205868864542
Os07g0145400,0.00036595827060265166
Os03g0598001,0.00036573460996503247
Os12g0170700,0.0003652206520344346
Os08g0481100,0.00036416481485714415
Os08g0531300,0.0003641237690338284
Os07g0439100,0.00036337410607843984
Os02g0454500,0.0003633447251369384
Os04g0481900,0.0003633447251369384
Os05g0540800,0.00036322721292065727
Os02g0685200,0.000363191892992419
Os08g0154225,0.00036167601108818794
Os06g0550000,0.0003615951927378875
Os04g0390800,0.00036150808986892173
Os03g0116316,0.000361458885823137
Os01g0704700,0.00036138203649851557
Os07g0561101,0.0003612621116147521
Os06g0670900,0.0003605608814976773
Os04g0677400,0.0003605608814976773
Os04g0652101,0.0003605608814976773
Os10g0164700,0.0003601523779434706
Os11g0706500,0.0003595467244263746
Os08g0558000,0.0003593721794733564
Os11g0667400,0.0003593139391505023
Os09g0343900,0.0003593139391505023
Os06g0283151,0.00035922282802465245
Os02g0208650,0.0003591936292300042
Os01g0179300,0.0003591936292300042
Os08g0225000,0.0003591814480087467
Os09g0383300,0.0003583713361688397
Os04g0182600,0.00035793655291339817
Os04g0165200,0.00035775004405496383
Os02g0456500,0.00035728283662389055
Os04g0563300,0.0003570975255666241
Os01g0588600,0.0003568603089650121
Os04g0213100,0.0003550911544944657
Os01g0837900,0.00035481591358656054
Os07g0179200,0.0003546507977113598
Os02g0534700,0.00035451579717932187
Os05g0169600,0.00035431982116531133
Os06g0601500,0.00035427922008628745
Os01g0960300,0.00035393539283863005
Os09g0366800,0.0003535643699978573
